613 [0.0 1.0 1.0 1.0 0.0 -1.0 123.0 11.0 2.0 0.0 5.0 5.0 14.0 67.0 999.0 4.0 10.0 4.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 1.0 1.0,201511300031+0
614 [0.0 1.0 1.0 0.125 0.875 1.2083333333333333 143.83333333333334 9.75 2.125 0.041666666666666664 5.416666666666667 6.083333333333333 4.0 31.458333333333332 143.83333333333334 -99.0 10.0 9.791666666666666 -0.9583333333333334 -0.20833333333333334 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.041666666666666664 0.041666666666666664 0.0 0.041666666666666664,201503300064 201511130054 201611070045 201507130005 201502090088 201606250041 201512170018 201612040034 201611040043 201603080053 201604120069 201502090087 201504250080 201505130028 201512120008 201609250020 201504020045 201601150041 201603080052 201608140044 201502090086 201605270024 201604100047 201612300019+0
615 [0.0 1.0 1.0 0.1875 0.8125 0.625 95.0 10.0 9.0 0.0 13.0 27.0 4.0 33.5625 95.0 -99.0 10.0 16.4375 0.0625 -0.6875 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 0.0 1.0,201503010129 201607100006 201609180021 201602220027 201507020032 201505310043 201502040096 201509070042 201606210025 201509170009 201604180015 201612120046 201508210041 201508210040 201603200008 201507080044+0
616 [0.0 1.0 1.0 1.0 0.0 -1.0 4.0 6.0 9.0 0.0 13.0 27.0 3.0 23.529411764705884 4.0 -99.0 10.0 1.2058823529411764 0.058823529411764705 -0.7352941176470589 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201607180057 201509200085 201510050065 201510080069 201504250009 201504020015 201612250001 201510040072 201602220048 201605080080 201605060026 201504070004 201607210013 201502280011 201610240028 201610240029 201506090012 201508220128 201510080070 201602080032 201603170032 201605240038 201603230005 201605300058 201609160024 201509150072 201602140014 201508280040 201504130013 201605300059 201604270037 201604080017 201612230011 201602280030+0
617 [0.25 1.0 1.0 1.0 0.0 -1.0 93.5 8.0 6.75 0.0 9.5 22.0 14.0 83.0 93.5 325.0 10.0 8.75 -4.0 1.25 0.25 0.0 -0.75 -1.0 0.75 -0.25 -2.25 -1.75 0.0 -1.75,201507250022 201502170125 201502170116 201501220055+0
618 [0.0 1.0 1.0 1.0 0.0 -1.0 161.0 5.571428571428571 2.857142857142857 0.0 5.857142857142857 10.428571428571429 19.571428571428573 102.57142857142857 161.0 -99.0 10.0 0.2857142857142857 0.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201606130031 201603070040 201510180046 201601280054 201605290013 201610310037 201510210067+0
619 [0.0 0.9523809523809523 1.0 0.7142857142857143 0.3333333333333333 -0.2857142857142857 153.21428571428572 6.071428571428571 2.380952380952381 0.023809523809523808 5.5 7.785714285714286 3.0 22.952380952380953 153.21428571428572 -99.0 10.0 0.7857142857142857 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201506130025 201502040004 201505200003 201509290047 201608170014 201512040036 201504060035 201508150006 201505100008 201603080046 201501090020 201507260011 201502200021 201607290015 201504260052 201507040012 201511130052 201501020058 201607210015 201606160028 201507060098 201607140041 201501060009 201509240008 201610080027 201505240092 201611160035 201501260031 201510080052 201607290028 201506170104 201608260027 201601270038 201607190043 201507040009 201501190062 201605070039 201509180039 201509160022 201504300063 201605210058 201511260010+0
620 [0.0 1.0 1.0 1.0 0.0 -1.0 75.0 8.0 7.0 0.0 8.0 18.0 14.0 65.0 999.0 -99.0 10.0 0.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 1.0 1.0,201512070043+0
621 [0.0 1.0 0.65 1.0 0.35 0.4 157.5 7.5 3.4 0.0 6.2 15.4 16.05 89.85 157.5 -99.0 10.0 0.0 -0.55 2.5 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.05 0.0 0.0 0.05,201603150023 201603150024 201507190066 201603150026 201502270032 201507190024 201507190023 201507190022 201507190021 201611080047 201502250028 201604290011 201602060069 201512250024 201603150025 201505100082 201603150030 201603150029 201507190054 201507190055+0
622 [0.975609756097561 1.0 1.0 0.9024390243902439 0.0975609756097561 -0.8048780487804879 6.2682926829268295 6.365853658536586 5.487804878048781 0.0 8.853658536585366 16.341463414634145 2.8536585365853657 22.75609756097561 6.2682926829268295 -99.0 10.0 1.3170731707317074 -0.1951219512195122 0.04878048780487805 1.0 2.682926829268293 0.024390243902439025 -3.3902439024390243 6.902439024390244 -99.0 -3.4878048780487805 -3.4878048780487805 0.0 -3.4878048780487805,201507290072 201502080030 201604150045 201511140041 201602010005 201604140031 201502010130 201506230044 201606060058 201501310013 201504290073 201509080003 201503230016 201605180078 201606240054 201601290019 201602050059 201507070069 201602010035 201604060039 201501100030 201602060072 201508160102 201512030047 201604030035 201508180033 201503290015 201505050103 201512170059 201607270013 201507040065 201603230009 201508180074 201508170035 201505300035 201502140046 201506230094 201607180064 201610050032 201608110075 201505290066+0
623 [0.027777777777777776 0.8888888888888888 0.9722222222222222 1.0 0.16666666666666666 -0.4166666666666667 157.47222222222223 5.833333333333333 2.2777777777777777 0.0 5.277777777777778 6.222222222222222 9.36111111111111 52.361111111111114 157.83333333333334 2.75 10.0 0.3611111111111111 -1.3611111111111112 -0.4444444444444444 0.05555555555555555 -0.8611111111111112 -0.9444444444444444 -1.0 -0.8333333333333334 -0.8611111111111112 -9.0 -9.0 0.027777777777777776 -8.722222222222221,201502260002 201504270079 201604260038 201603300037 201511030012 201508190031 201602160019 201501150042 201609290019 201605110052 201605250057 201605270023 201603090039 201608170027 201610310032 201509090041 201512260003 201603010019 201508180093 201510290061 201606300016 201612190019 201609080053 201602160040 201504290024 201510290060 201501080051 201508280024 201605020009 201504130077 201508270030 201602070028 201611080046 201511100008 201502140034 201502200092+0
624 [0.0 1.0 1.0 0.0 1.0 1.0 228.22727272727272 10.227272727272727 1.6363636363636365 0.0 5.0 4.818181818181818 4.0 33.90909090909091 228.22727272727272 -99.0 10.0 1.4090909090909092 0.045454545454545456 -0.8181818181818182 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.6363636363636364 0.0 0.6363636363636364,201501040012 201509240050 201510160052 201602120079 201502160011 201602180059 201501260008 201601010023 201611220046 201611270023 201503210066 201602110015 201501300031 201512050015 201501300032 201607080031 201605290001 201606300037 201607210042 201608070004 201501300024 201601300046+0
625 [0.0 1.0 1.0 1.0 0.0 -1.0 60.0 10.0 3.0 0.0 6.0 14.333333333333334 8.0 49.0 60.0 -99.0 10.0 0.0 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201503230082 201510100046 201510100047+0
626 [0.13333333333333333 1.0 0.8666666666666667 1.0 0.26666666666666666 0.2 131.8 10.8 3.1333333333333333 0.0 5.466666666666667 6.8 20.666666666666668 106.8 140.6 -99.0 10.0 1.0666666666666667 -0.2 0.6 0.2 -0.5333333333333333 -0.8 -1.0 -0.26666666666666666 -0.6 -3.6 -3.466666666666667 0.2 -2.8,201512130012 201509250022 201601200032 201605230062 201509120044 201604120036 201611020029 201508220126 201606210081 201611080034 201601050055 201610030053 201611070032 201610210047 201512250050+0
627 [0.0 1.0 0.967741935483871 1.0 0.03225806451612903 -0.8709677419354839 14.516129032258064 6.290322580645161 3.6451612903225805 0.12903225806451613 6.935483870967742 16.903225806451612 19.516129032258064 101.90322580645162 14.516129032258064 6.838709677419355 10.0 1.032258064516129 -0.9354838709677419 1.064516129032258 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -5.483870967741935 -5.451612903225806 0.0 -5.451612903225806,201503160020 201502190058 201512240035 201503080055 201501200081 201605080051 201502240086 201502240087 201511220043 201503070037 201502110106 201502110101 201503020069 201502230059 201511120061 201602270006 201503020070 201605100013 201509270025 201508200043 201512110060 201504220020 201605250048 201608150037 201512280050 201503060048 201607190059 201502170079 201509050028 201611050042 201512060035+0
628 [0.0 1.0 0.6818181818181818 1.0 0.36363636363636365 0.45454545454545453 228.0 10.0 2.8181818181818183 0.045454545454545456 5.7272727272727275 9.045454545454545 17.454545454545453 95.22727272727273 228.0 -99.0 10.0 2.6818181818181817 0.4090909090909091 0.6363636363636364 0.045454545454545456 -0.9090909090909091 -0.9545454545454546 -1.0 -0.7727272727272727 -0.9545454545454546 0.0 0.13636363636363635 0.0 0.13636363636363635,201504180043 201504150069 201508030086 201507220018 201511230091 201605300021 201605300023 201605300022 201605300024 201511090056 201511090057 201508300010 201508270006 201601060017 201511020055 201511090058 201505260025 201604230019 201508130030 201608070005 201605010048 201509010052+0
629 [0.0 1.0 1.0 1.0 0.0 -1.0 75.0 8.0 2.0 0.0 8.0 18.0 14.0 65.0 999.0 -99.0 10.0 0.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 1.0 1.0,201509040057+0
630 [0.0 1.0 1.0 0.625 0.375 -0.25 205.875 6.0 3.1875 0.0 6.3125 16.9375 3.4375 27.6875 202.9375 3.25 10.0 0.75 0.4375 0.875 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0625 -8.375,201607030023 201502200011 201501160036 201510200022 201504210009 201501140067 201511120003 201511010033 201611170008 201509300084 201509140007 201605310031 201512120023 201606280024 201609170035 201605020015+0
631 [0.0 1.0 1.0 1.0 0.0 -1.0 18.869565217391305 6.217391304347826 3.152173913043478 0.0 6.130434782608695 16.847826086956523 8.130434782608695 49.23913043478261 18.869565217391305 -99.0 10.0 0.0 -5.5 -0.30434782608695654 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201501140062 201503050052 201510270106 201502080034 201503080077 201502110107 201502110105 201502110104 201502140058 201502110103 201502110102 201503020064 201501210028 201501210029 201501200114 201511240072 201502210057 201503030069 201501130063 201605040047 201502070030 201501130064 201501040017 201502210093 201501200086 201510290100 201503010146 201501120071 201501300082 201501120072 201501100073 201503030070 201607240025 201503230069 201501210030 201502170087 201502070043 201502070044 201502050079 201501160044 201503150037 201501280042 201503020086 201503010152 201501130058 201501240079+0
632 [0.0 1.0 1.0 1.0 0.0 -1.0 228.0909090909091 10.090909090909092 2.6363636363636362 0.0 5.909090909090909 10.454545454545455 14.0 75.63636363636364 228.0909090909091 -99.0 10.0 10.0 1.0 3.090909090909091 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.18181818181818182 0.0 0.18181818181818182,201501280019 201507110009 201610030027 201504290027 201507150015 201610160058 201610100046 201508240006 201504080048 201504080049 201511200046+0
633 [0.0 1.0 1.0 1.0 0.0 -1.0 214.0 9.0 3.0 0.0 6.0 11.0 8.5 50.5 214.0 -99.0 10.0 0.5 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 0.0 1.0,201503020039 201501140039+0
634 [0.15151515151515152 1.0 1.0 0.9696969696969697 0.030303030303030304 -0.9393939393939394 149.27272727272728 9.030303030303031 3.1818181818181817 0.0 5.393939393939394 8.151515151515152 2.4242424242424243 20.272727272727273 149.27272727272728 -99.0 10.0 1.1515151515151516 0.0 1.3333333333333333 -0.12121212121212122 -0.45454545454545453 -1.121212121212121 -1.0 -0.24242424242424243 -0.6060606060606061 0.09090909090909091 0.15151515151515152 0.0 0.15151515151515152,201501030075 201503200021 201501140027 201608170034 201610270052 201502090037 201503280047 201503280041 201503280040 201601310038 201502220082 201601280030 201502090038 201605170063 201604050014 201511180052 201501310034 201504100029 201603160023 201508050061 201606200001 201502130010 201607220088 201503280039 201503280050 201509250019 201605210012 201605190005 201502090040 201612100022 201608030022 201606030019 201605030001+0
635 [0.0 1.0 1.0 1.0 0.0 -1.0 228.16 10.16 1.92 0.04 5.36 7.44 1.96 16.16 228.16 -99.0 10.0 1.72 -2.08 -0.64 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201601130028 201604130053 201608260002 201510080063 201509140041 201611020018 201501180021 201503200033 201602170064 201501080049 201501080048 201606210010 201611130041 201506260029 201502030046 201605260009 201604100020 201509070067 201607070013 201505150058 201612210042 201602260030 201501190012 201503080032 201603020032+0
636 [0.0 1.0 1.0 1.0 0.0 -1.0 118.55555555555556 10.555555555555555 2.7777777777777777 0.0 5.666666666666667 8.61111111111111 14.0 68.38888888888889 118.55555555555556 -99.0 10.0 1.1666666666666667 -0.6111111111111112 0.5555555555555556 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201601260010 201504020069 201601090010 201505100004 201502280069 201610030039 201510250019 201501080060 201504290002 201504050021 201505160100 201605020011 201507060044 201510130049 201508080015 201505120124 201602150036 201504100046+0
637 [0.0 1.0 1.0 0.3 0.7 0.4 202.1 8.3 6.5 0.0 10.5 27.4 3.9 32.9 202.1 -99.0 10.0 1.0 0.3 0.5 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.1 -8.0,201604100026 201506170056 201511070053 201608080084 201510140034 201607050020 201506130055 201506130057 201506130056 201507140004+0
638 [0.020833333333333332 0.9583333333333334 1.0 1.0 0.041666666666666664 -0.875 94.4375 8.895833333333334 2.2916666666666665 0.0 5.1875 5.041666666666667 1.75 5.625 94.4375 -99.0 10.0 0.9583333333333334 -0.2708333333333333 0.9791666666666666 0.020833333333333332 -0.9583333333333334 -0.9791666666666666 -1.0 -0.9375 -0.9583333333333334 -9.0 -9.0 0.020833333333333332 -8.791666666666666,201602170014 201602020015 201602170011 201506080005 201612260031 201510210011 201504110005 201610260016 201602160058 201505040014 201508210097 201510100006 201512200026 201505010107 201505020097 201609220015 201603140055 201505050036 201608190009 201510040015 201506270072 201505010108 201605280008 201511050016 201503120039 201612230022 201601070048 201609090006 201606300030 201604040049 201610080006 201610290087 201510270015 201602120020 201505010106 201506070007 201505180008 201504010084 201603070046 201507210058 201504210014 201506280006 201505040029 201512220046 201507050062 201612120003 201612120002 201508030011+0
639 [0.0 1.0 1.0 0.5675675675675675 0.43243243243243246 -0.13513513513513514 207.13513513513513 9.297297297297296 2.918918918918919 0.24324324324324326 6.216216216216216 12.243243243243244 3.5135135135135136 27.89189189189189 207.13513513513513 3.189189189189189 10.0 3.5405405405405403 -0.8648648648648649 0.4864864864864865 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.08108108108108109 0.1891891891891892 0.0 0.1891891891891892,201508050102 201605250003 201510050027 201510050028 201508210038 201607060015 201508050105 201508050106 201508050107 201507230003 201510140033 201503070017 201603130011 201603130010 201509280010 201509160038 201508250058 201507310027 201601280044 201608180002 201510060023 201606120034 201604300020 201606260008 201603300047 201504010009 201612160011 201508060004 201602040045 201606240065 201508310027 201512310018 201510010041 201603280019 201501300069 201606130027 201605010010+0
640 [0.125 1.0 1.0 1.0 0.0 -1.0 117.8125 10.5 3.0 0.0 5.0625 5.1875 2.0 18.3125 118.0 -99.0 10.0 1.8125 -0.75 0.5 0.1875 -0.625 -0.8125 -1.0 -0.3125 -0.6875 0.0 0.1875 0.0625 0.1875,201608140001 201604300036 201608080008 201501030074 201605210009 201501300102 201611200018 201501070016 201507250004 201509190082 201510100001 201512110016 201611200017 201607250064 201602110020 201512300042+0
641 [0.3076923076923077 0.9487179487179487 1.0 0.8717948717948718 0.1794871794871795 -0.5897435897435898 222.6153846153846 10.102564102564102 4.17948717948718 0.0 6.641025641025641 11.153846153846153 8.23076923076923 50.333333333333336 422.0 -99.0 10.0 0.5384615384615384 -0.3333333333333333 0.5128205128205128 0.3076923076923077 0.28205128205128205 -0.6153846153846154 -8.538461538461538 0.5128205128205128 -0.02564102564102564 -4.076923076923077 -3.6153846153846154 1.0 1.0,201509230055 201605250026 201507270101 201601130025 201501290072 201502240023 201510170067 201510170066 201507090063 201512010010 201512220037 201505050056 201506160107 201508080046 201506250067 201607310019 201610300039 201505310078 201511190052 201604170031 201603240036 201603030043 201510200062 201601160062 201604070035 201506040084 201604070036 201504040061 201505040040 201508090010 201601060018 201601110010 201504230026 201609060064 201605030042 201601230049 201602100030 201503300053 201611080040+0
642 [0.0 1.0 1.0 1.0 0.041666666666666664 -0.7916666666666666 207.45833333333334 7.166666666666667 3.0 0.0 6.0 14.125 13.958333333333334 71.875 207.45833333333334 -99.0 10.0 0.25 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201510200029 201602050063 201611020048 201605030020 201510200030 201510200032 201608230011 201510200052 201510200053 201604090030 201603120036 201510210056 201608050007 201604140032 201606060002 201609130048 201606170026 201601150044 201506130093 201508110046 201510200051 201605030050 201608030036 201505280072+0
643 [0.0 1.0 1.0 0.11627906976744186 0.8837209302325582 0.7674418604651163 208.69767441860466 9.883720930232558 3.0232558139534884 0.0 6.0 16.302325581395348 4.0 34.81395348837209 208.90697674418604 -99.0 10.0 1.2093023255813953 0.5813953488372093 1.744186046511628 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.023255813953488372 0.023255813953488372 0.023255813953488372,201606150042 201604260030 201603270044 201610140019 201610270033 201609300015 201605260004 201508130083 201510300012 201512210030 201605190030 201606030023 201605190036 201604250063 201601030032 201611240039 201605180070 201608160036 201606010005 201606270025 201604190044 201610250039 201608240043 201610160019 201605040040 201603220059 201603220058 201607040043 201605240010 201609020050 201509150037 201611060040 201611300015 201611190055 201610140018 201603210037 201610130014 201512280039 201603240020 201601100028 201609010055 201608190037 201604150008+0
644 [0.0 1.0 1.0 1.0 0.0 -1.0 4.6 7.4 3.8 0.0 6.4 24.2 19.2 -1.0 2.6 -99.0 10.0 0.0 0.2 0.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.4 -5.0,201502120047 201501060038 201601170052 201601050003 201507150057+0
645 [0.0 1.0 1.0 1.0 0.0 -1.0 4.0 6.0 2.68 0.0 6.0 15.88 2.92 22.68 4.0 -99.0 10.0 1.2 -0.16 1.24 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201610090023 201507130029 201507070059 201606100041 201510260058 201510260059 201501080015 201604210031 201501250003 201503100013 201602120069 201607240032 201504290008 201507100082 201509070007 201505010015 201505010014 201608250006 201612110018 201509200054 201508080068 201507250098 201505190050 201504040014 201509200058+0
646 [0.0 1.0 1.0 1.0 0.0 -1.0 167.0 9.0 2.0 0.0 8.0 18.0 10.0 -1.0 999.0 20.0 10.0 0.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 1.0 1.0 1.0,201603090038+0
647 [0.0 1.0 1.0 0.75 0.25 -0.5 4.0 6.0 2.375 0.0 6.0 9.875 4.0 34.5 4.0 -99.0 10.0 2.125 1.0 3.25 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201506150112 201506150113 201506150111 201607270052 201506150114 201501160013 201608080066 201602210005+0
648 [0.0 1.0 1.0 1.0 0.0 -1.0 209.0 10.0 3.0 1.0 6.0 13.0 18.0 97.0 999.0 1.0 10.0 13.0 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 1.0 1.0 1.0 1.0,201601120001+0
649 [1.0 1.0 1.0 1.0 0.0 -1.0 94.88 9.84 6.0 0.0 12.84 27.0 14.0 67.0 94.88 -99.0 10.0 0.72 0.08 -0.68 1.0 22.8 -0.36 -1.0 6.92 -99.0 0.0 0.92 0.0 0.92,201604040029 201610010030 201610010031 201610010032 201512250012 201610270056 201511010006 201612290035 201509150020 201610010029 201603310018 201511010007 201509020011 201610010028 201611030042 201501200054 201609130029 201602130011 201501270045 201605090079 201605200004 201604230008 201504220072 201610010034 201605140003+0
650 [0.04878048780487805 0.8780487804878049 1.0 1.0 0.14634146341463414 -0.4878048780487805 154.7560975609756 5.951219512195122 2.5853658536585367 0.024390243902439025 5.341463414634147 6.634146341463414 14.0 73.3170731707317 154.7560975609756 3.341463414634146 10.0 0.8292682926829268 -1.146341463414634 -0.2926829268292683 0.0975609756097561 -0.7073170731707317 -0.9024390243902439 -1.0 -0.7317073170731707 -0.7317073170731707 -9.0 -9.0 0.0 -9.0,201505290087 201502110087 201510050068 201511140008 201605090094 201603260025 201609020066 201601160033 201511030014 201605310033 201602170058 201602130042 201602220049 201611270002 201609060083 201602240043 201510230043 201507010034 201608050042 201504120091 201501220102 201603220087 201601300040 201505120063 201610160028 201606150057 201601260033 201504180002 201508190048 201504270017 201507050009 201612040001 201505020115 201501010013 201611260035 201605060047 201607080013 201511210012 201603160019 201605040054 201609090039+0
651 [1.0 0.0 1.0 1.0 1.0 2.0 147.0 11.0 6.0 0.0 5.0 5.0 1.0 10.0 999.0 -99.0 10.0 1.0 1.0 3.0 1.0 7.0 1.0 -99.0 2.0 7.0 -9.0 -9.0 1.0 1.0,201606220060+0
652 [1.0 1.0 1.0 1.0 0.0 -1.0 94.6470588235294 9.529411764705882 6.0 0.0 12.764705882352942 26.647058823529413 13.764705882352942 69.94117647058823 94.6470588235294 -99.0 10.0 0.058823529411764705 0.0 -1.0 1.0 4.764705882352941 0.0 -1.0 7.0 -99.0 0.0 0.8823529411764706 0.0 0.8823529411764706,201604050037 201607090006 201612210031 201505100014 201503110030 201501250055 201510070010 201610190047 201611240026 201601010042 201609130028 201605230046 201605230045 201605230044 201508250122 201505080008 201608020061+0
653 [0.0 1.0 1.0 1.0 0.29411764705882354 0.7647058823529411 176.7058823529412 10.411764705882353 2.823529411764706 0.0 5.9411764705882355 10.764705882352942 14.0 74.05882352941177 176.7058823529412 -99.0 10.0 0.6470588235294118 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.5882352941176471 0.5882352941176471 0.11764705882352941 0.5882352941176471,201603030021 201603030023 201607180036 201607280040 201610210028 201505210060 201505050105 201610210031 201605150031 201604070005 201604070006 201608200032 201609290016 201505050072 201509200070 201605010017 201505220053+0
654 [0.0 1.0 0.9473684210526315 1.0 0.05263157894736842 -0.7894736842105263 95.0 10.0 2.789473684210526 0.47368421052631576 5.578947368421052 10.210526315789474 14.0 73.3157894736842 95.0 -99.0 10.0 16.94736842105263 -0.3684210526315789 -0.5789473684210527 0.05263157894736842 -0.05263157894736842 -0.9473684210526315 -1.0 -0.7368421052631579 -0.9473684210526315 0.0 1.0 0.0 1.0,201602020043 201611300014 201605050009 201611160016 201503210009 201612160019 201506060050 201606030008 201512170011 201501010009 201612250047 201612250046 201612250040 201604070015 201605020010 201606050004 201609030010 201606160017 201606160014+0
655 [0.0 1.0 1.0 1.0 0.0 -1.0 95.0 10.0 3.0 0.08333333333333333 6.0 14.75 14.0 66.83333333333333 95.0 -99.0 10.0 4.083333333333333 -9.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201504140062 201611280050 201504270010 201501070012 201607050005 201610160012 201503070030 201612310029 201504300071 201503110050 201503070001 201507050004+0
656 [1.0 1.0 1.0 1.0 0.0 -1.0 1004.0 11.0 6.0 0.0 13.0 27.0 14.0 67.0 195.0 -99.0 10.0 2.0 0.0 -1.0 1.0 1.0 0.0 -1.0 7.0 -99.0 0.0 1.0 1.0 1.0,201612050019+29
657 [0.034482758620689655 1.0 1.0 0.41379310344827586 0.5862068965517241 0.1724137931034483 151.75862068965517 7.0344827586206895 3.3793103448275863 0.0 6.379310344827586 16.103448275862068 4.0 35.793103448275865 151.75862068965517 -99.0 10.0 0.4482758620689655 -1.7586206896551724 -0.5862068965517241 0.034482758620689655 -0.9310344827586207 -0.9655172413793104 -1.0 -0.8275862068965517 -0.9655172413793104 -9.0 -9.0 0.0 -9.0,201603270057 201501170043 201508190053 201507010129 201511220003 201601170005 201504210082 201602100049 201612040015 201609020041 201509140012 201509290002 201611080041 201608300003 201506170088 201504210021 201501100113 201501100061 201611300041 201609260022 201602190008 201508100115 201608190021 201607230002 201605140042 201504080045 201511210036 201609240020 201610270062+0
658 [0.0 1.0 1.0 0.05 0.95 1.1 93.9 8.0 2.1 0.0 5.1 4.65 4.0 31.95 93.9 -99.0 10.0 1.3 0.25 0.1 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.45 0.65 0.05 0.85,201609030052 201503050031 201511130049 201505250019 201605030021 201604010030 201612140001 201509020052 201503110052 201612190010 201510130058 201611260019 201510170059 201510290048 201602110009 201502240050 201610280019 201505220090 201601080015 201506090017+0
659 [0.02197802197802198 0.989010989010989 1.0 1.0 0.01098901098901099 -0.967032967032967 94.04395604395604 8.725274725274724 1.956043956043956 0.0 5.1098901098901095 5.043956043956044 1.967032967032967 16.945054945054945 94.04395604395604 -99.0 10.0 0.8351648351648352 0.3516483516483517 0.4065934065934066 0.04395604395604396 -0.8571428571428571 -0.9560439560439561 -1.0 -0.7802197802197802 -0.8901098901098901 -9.0 -9.0 0.0 -9.0,201601210034 201512140017 201610280049 201606150009 201603120014 201511270017 201502180049 201605140011 201607270022 201602120011 201610040023 201503260007 201512010019 201505040078 201502210056 201501220022 201503260008 201606080004 201501280050 201512110004 201601100017 201608070024 201610110005 201505200014 201509290018 201509210040 201508250029 201509180018 201508160021 201503180007 201510180009 201604030048 201508200075 201609040003 201509080019 201504210055 201508300027 201610020032 201606050074 201606270018 201510270014 201508060009 201607090002 201508140006 201506220027 201608120015 201608310023 201507010134 201611080037 201609210013 201606250034 201607020015 201609050009 201505100054 201610190052 201506110005 201502050067 201503230014 201605090021 201607050004 201501120002 201607080005 201610260018 201606270020 201610030011 201505070054 201611120058 201509030014 201609300027 201502240095 201601190036 201608300015 201605170035 201610130036 201612270003 201508080091 201509200022 201612020034 201504160011 201608130028 201510310019 201605150011 201604200002 201505260089 201511100025 201606270034 201507140020 201502050068 201508230040 201507170058 201602290029+0
660 [0.0 1.0 1.0 1.0 0.0 -1.0 217.0 1.0 7.0 0.0 8.0 18.0 21.0 108.0 217.0 -99.0 10.0 0.0 1.0 3.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201607310050 201608010028 201608010027+0
661 [0.0 1.0 1.0 1.0 0.0 -1.0 147.0 11.0 2.0 0.0 5.0 5.0 14.0 66.0 147.0 -99.0 10.0 21.0 0.0 -1.0 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 0.0 0.0 0.0 0.0,201507140057 201504270044+0
662 [1.0 1.0 1.0 1.0 0.0 -1.0 1004.0 11.0 6.0 0.0 13.0 27.0 14.0 75.0 195.0 -99.0 10.0 2.0 0.0 -1.0 1.0 1.0 0.0 -1.0 7.0 -99.0 0.0 1.0 1.0 1.0,201612050018+29
663 [1.0 1.0 1.0 1.0 0.0 -1.0 1004.0 11.0 6.0 0.0 5.0 5.0 14.0 77.0 213.0 -99.0 10.0 0.0 0.0 -1.0 1.0 18.0 0.0 -1.0 7.0 -99.0 -9.0 -9.0 1.0 1.0,201607090042+29
664 [0.0 1.0 1.0 1.0 0.0 -1.0 204.825 5.275 3.0 0.025 6.05 14.725 2.925 23.425 204.825 -99.0 10.0 0.175 0.575 1.425 0.0 -1.0 -1.0 -1.0 -1.0 -1.0 -9.0 -9.0 0.0 -9.0,201504250002 201503210030 201502180008 201503260060 201503030001 201604150032 201609080045 201512290006 201604250002 201611140019 201507310003 201510100049 201602130020 201607040026 201510120062 201502050004 201607040021 201612290010 201503300023 201608070002 201511260006 201605080018 201602180039 201605250031 201606160042 201503030034 201608010039 201608030001 201509210024 201608010031 201603040003 201603290039 201606060006 201502130081 201603140049 201504040001 201608020046 201604080014 201512110015 201507290001+0
